Question,Expected_SQL,Generated_SQL,Batch_Loss
"translate English to SQL: table ( player, position, school, hometown, college ) | how many offensive line players played for a college in alabama?",select count hometown from table where college = alabama and position = offensive line,select count player from table where college = alabama,0.006420566700398922
"translate English to SQL: table ( player, position, school, hometown, college ) | how many players attended hillcrest high school?",select count college from table where school = hillcrest high school,select count player from table where school = hillcrest high school,0.005262215621769428
"translate English to SQL: table ( player, position, school, hometown, college ) | how many players hometown was cincinnati, ohio?","select count player from table where hometown = cincinnati, ohio","select count hometown from table where college = cincinnati, ohio",0.005262215621769428
"translate English to SQL: table ( player, position, school, hometown, college ) | how many players' hometown was akron, ohio?","select count school from table where hometown = akron, ohio","select count hometown from table where college = akron, ohio",0.005262215621769428
"translate English to SQL: table ( player, position, school, hometown, college ) | which player is from utah?",select player from table where college = utah,select player from table where hometown = utah,0.005262215621769428
"translate English to SQL: table ( player, position, school, hometown, college ) | which player is from saguaro high school?",select position from table where school = saguaro high school,select player from table where school = saguaro high school,0.008555243723094463
"translate English to SQL: table ( player, position, school, hometown, college ) | which school did the player then go to auburn?",select school from table where college = auburn,select school from table where hometown = auburn,0.008555243723094463
"translate English to SQL: table ( player, position, school, hometown, college ) | where did robert nkemdiche  go to college",select college from table where player = robert nkemdiche ,select college from table where player = robert nkemdiche,0.008555243723094463
"translate English to SQL: table ( player, position, school, hometown, college ) | where is friendship collegiate charter school located",select hometown from table where school = friendship collegiate charter school,select hometown from table where college = friendship collegiate charter school,0.008555243723094463
"translate English to SQL: table ( country, interview, swimsuit, evening_gown, average ) | who had an evening gown score of 9.78?",select interview from table where evening gown = 9.78,select evening gown from table where evening gown = 9.78,0.009011171758174896
"translate English to SQL: table ( country, interview, swimsuit, evening_gown, average ) | how many interviews were there for miss virginia?",select count interview from table where country = virginia,select count interview from table where country = miss virginia,0.009011171758174896
"translate English to SQL: table ( country, interview, swimsuit, evening_gown, average ) | who had a swimsuit score of 9.87?",select count country from table where swimsuit = 9.87,select interview from table where swimsuit = 9.87,0.009011171758174896
"translate English to SQL: table ( country, interview, swimsuit, evening_gown, average ) | who had evening gown score of 9.82?",select country from table where evening gown = 9.82,select evening gown from table where evening gown = 9.82,0.009011171758174896
"translate English to SQL: table ( country, interview, swimsuit, evening_gown, average ) | how many ladies scored a 9.89 for the evening gown?",select count swimsuit from table where evening gown = 9.89,select count evening gown from table where evening gown = 9.89,0.009011171758174896
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date, production_code, u.s._viewers_(millions) ) | what episode was writted by john a. norris?",select title from table where written by = john a. norris,select title from table where directed by = john a. norris,0.009011171758174896
"translate English to SQL: table ( no._in_series, no._in_season, title, directed_by, written_by, original_air_date, production_code, u.s._viewers_(millions) ) | how many episodes did david jackson write and direct?",select count written by from table where directed by = david jackson,select count written by from table where written by = david jackson,0.009011171758174896
"translate English to SQL: table ( player, no.(s), height_in_ft., position, years_for_rockets, school/club_team/country ) | how may times did a player that attended iowa state appear on the all time roster?",select count years for rockets from table where school/club team/country = iowa state,select years for climbs from table where school/club team/country = iowa state,0.010098322294652462
"translate English to SQL: table ( player, no.(s), height_in_ft., position, years_for_rockets, school/club_team/country ) | how many times did a center that attended oral roberts play for the rockets?",select count years for rockets from table where position = center and school/club team/country = oral roberts,select count no.(s) from table where school/club team/country = oral roberts,0.010098322294652462
"translate English to SQL: table ( player, no.(s), height_in_ft., position, years_for_rockets, school/club_team/country ) | what is the height in ft for number 42 for the rockets in 1993-94?",select height in ft. from table where no.(s) = 42 and years for rockets = 1993-94,select height in ft. from table where years for rockets = 1993-94 and no.(s) = 42,0.010098322294652462
